codigo_iccs;subtipo_objeto_robado;nombre_objeto;cantidad;calibre;clase_arma;calidad_de;fabricacion;fecha_evento;hora_evento;tipo_lugar;lugar;codigo_zona;codigo_distrito;codigo_circuito;codigo_subcircuito;nombre_zona;nombre_distrito;nombre_circuito;nombre_subcircuito;codigo_provincia;codigo_canton;codigo_parroquia;nombre_provincia;nombre_canton;nombre_parroquia;tipo_delito
05.02.013;ARMA DE FUEGO;PISTOLAS;1;.38;TIRO A TIRO;RETENIDO;ARTESANAL;13/1/2024;8:00;CENTROS DE DIVERSIÓN;NIGHT CLUB;ZONA 7;11D03;11D03C01;11D03C01S01;ZONA 7;CATACOCHA;CATACOCHA;CATACOCHA 1;11;1109;110950;LOJA;PALTAS;CATACOCHA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;IMPORTADA;15/1/2024;17:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;08D03;08D03C05;08D03C05S01;ZONA 1;ATACAMES;ATACAMES;ATACAMES 1;8;806;80650;ESMERALDAS;ATACAMES;ATACAMES;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;.22;TIRO A TIRO;APREHENDIDO;IMPORTADA;15/1/2024;12:30;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 8;09D03;09D03C04;09D03C04S03;ZONA 8;9 DE OCTUBRE;GARAY;GARAY 3;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SE DESCONOCE;APREHENDIDO;IMPORTADA;15/1/2024;11:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 8;09D01;09D01C02;09D01C02S01;ZONA 8;SUR;UNION DE BANANEROS;UNION DE BANANEROS 1;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;SE DESCONOCE;APREHENDIDO;ARTESANAL;15/1/2024;16:00;VIVIENDA/ALOJAMIENTO;FINCA;ZONA 5;12D06;12D06C09;12D06C09S01;ZONA 5;BUENA FE;EL VERGEL SUR;EL VERGEL SUR 1;12;1211;121150;LOS RIOS;VALENCIA;VALENCIA;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;DECOMISO;ARTESANAL;15/1/2024;22:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 9;17D06;17D06C05;17D06C05S04;ZONA 9;ELOY ALFARO;ARGELIA;ARGELIA 4;17;1701;170150;PICHINCHA;QUITO;QUITO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;OTRO;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;15/1/2024;17:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 8;09D03;09D03C06;09D03C06S03;ZONA 8;9 DE OCTUBRE;ANTEPARA;ANTEPARA  3;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;15/1/2024;17:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 8;09D03;09D03C06;09D03C06S03;ZONA 8;9 DE OCTUBRE;ANTEPARA;ANTEPARA  3;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;OTRO;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;15/1/2024;17:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 8;09D03;09D03C06;09D03C06S03;ZONA 8;9 DE OCTUBRE;ANTEPARA;ANTEPARA  3;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;OTRO;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;15/1/2024;17:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 8;09D03;09D03C06;09D03C06S03;ZONA 8;9 DE OCTUBRE;ANTEPARA;ANTEPARA  3;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;OTRO;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;15/1/2024;17:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 8;09D03;09D03C06;09D03C06S03;ZONA 8;9 DE OCTUBRE;ANTEPARA;ANTEPARA  3;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.004;ARMA DE FUEGO;CARABINAS;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;15/1/2024;18:30;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 1;21D04;21D04C05;21D04C05S01;ZONA 1;SHUSHUFINDI;LIMONCOCHA;LIMONCOCHA 1;21;2104;210453;SUCUMBIOS;SHUSHUFINDI;SAN ROQUE (CAB. EN SAN VICENTE);DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;RETENIDO;IMPORTADA;15/1/2024;23:45;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D06;09D06C02;09D06C02S01;ZONA 8;FLORIDA;MARTHA DE ROLDOS;MARTHA DE ROLDOS 1;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;RETENIDO;IMPORTADA;16/1/2024;2:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;12D03;12D03C07;12D03C07S01;ZONA 5;QUEVEDO;7 DE OCTUBRE;7 DE OCTUBRE 1;12;1205;120550;LOS RIOS;QUEVEDO;QUEVEDO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.011;ARMA DE FUEGO;OTROS ARMAS CORTAS;1;9 mm;TIRO A TIRO;APREHENDIDO;IMPORTADA;15/1/2024;13:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 6;01D02;01D02C14;01D02C14S01;ZONA 6;CUENCA SUR;TURI;TURI 1;1;101;10169;AZUAY;CUENCA;TURI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.008;ARMA DE FUEGO;FUSILES;1;223(5.56 mm);AUTOMÁTICO;APREHENDIDO;IMPORTADA;15/1/2024;13:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 6;01D02;01D02C14;01D02C14S01;ZONA 6;CUENCA SUR;TURI;TURI 1;1;101;10169;AZUAY;CUENCA;TURI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;RETENIDO;IMPORTADA;15/1/2024;23:45;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D06;09D06C02;09D06C02S01;ZONA 8;FLORIDA;MARTHA DE ROLDOS;MARTHA DE ROLDOS 1;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.011;ARMA DE FUEGO;OTROS ARMAS CORTAS;1;.32;TIRO A TIRO;APREHENDIDO;IMPORTADA;16/1/2024;0:40;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 5;24D02;24D02C02;24D02C02S02;ZONA 5;LIBERTAD SALINAS;VIRGEN DEL CARMEN;VIRGEN DEL CARMEN 2;24;2402;240250;SANTA ELENA;LA LIBERTAD;LA LIBERTAD;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.15.001;ARMAS DE FOGUEO;PISTOLA;1;9 mm;SE DESCONOCE;RETENIDO;IMPORTADA;15/1/2024;21:15;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 9;17D07;17D07C05;17D07C05S03;ZONA 9;QUITUMBE;TURUBAMBA;TURUBAMBA 3;17;1701;170150;PICHINCHA;QUITO;QUITO;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;15/1/2024;21:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D07;09D07C06;09D07C06S03;ZONA 8;PASCUALES;PASCUALES;PASCUALES 3;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;15/1/2024;21:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D07;09D07C06;09D07C06S03;ZONA 8;PASCUALES;PASCUALES;PASCUALES 3;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.012;ARMA DE FUEGO;OTROS ARMAS LARGAS;1;OTRO;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;16/1/2024;3:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;08D03;08D03C05;08D03C05S01;ZONA 1;ATACAMES;ATACAMES;ATACAMES 1;8;806;80650;ESMERALDAS;ATACAMES;ATACAMES;TERRORISMO Y SU FINANCIACIÓN
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;16/1/2024;3:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;08D03;08D03C05;08D03C05S01;ZONA 1;ATACAMES;ATACAMES;ATACAMES 1;8;806;80650;ESMERALDAS;ATACAMES;ATACAMES;TERRORISMO Y SU FINANCIACIÓN
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;16/1/2024;3:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;08D03;08D03C05;08D03C05S01;ZONA 1;ATACAMES;ATACAMES;ATACAMES 1;8;806;80650;ESMERALDAS;ATACAMES;ATACAMES;TERRORISMO Y SU FINANCIACIÓN
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;IMPORTADA;16/1/2024;3:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;08D03;08D03C05;08D03C05S01;ZONA 1;ATACAMES;ATACAMES;ATACAMES 1;8;806;80650;ESMERALDAS;ATACAMES;ATACAMES;TERRORISMO Y SU FINANCIACIÓN
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;RETENIDO;ARTESANAL;15/1/2024;16:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 1;08D04;08D04C04;08D04C04S01;ZONA 1;QUININDE;LA SEXTA;LA SEXTA 1;8;804;80450;ESMERALDAS;QUININDE;ROSA ZARATE (QUININDE);DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
05.02.007;ARMA DE FUEGO;ESCOPETA;1;OTRO;TIRO A TIRO;ABANDONADO;ARTESANAL;16/1/2024;8:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 5;12D03;12D03C11;12D03C11S01;ZONA 5;QUEVEDO;MOCACHE;MOCACHE 1;12;1212;121250;LOS RIOS;MOCACHE;MOCACHE;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;16/1/2024;6:10;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 2;22D02;22D02C05;22D02C05S04;ZONA 2;ORELLANA LORETO;COCA OCCIDENTE;COCA OCCIDENTE 4;22;2201;220150;ORELLANA;ORELLANA;PUERTO FRANCISCO DE ORELLANA (EL COCA);DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.15.001;ARMAS DE FOGUEO;PISTOLA;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;ARTESANAL;16/1/2024;9:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;21D02;21D02C01;21D02C01S01;ZONA 1;LAGO AGRIO;NUEVO SUCUMBIOS;NUEVO SUCUMBIOS 1;21;2101;210150;SUCUMBIOS;LAGO AGRIO;NUEVA LOJA;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.22;TIRO A TIRO;ABANDONADO;IMPORTADA;16/1/2024;13:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 3;06D01;06D01C05;06D01C05S01;ZONA 3;RIOBAMBA;CAMINOS AL SOL;CAMINOS AL SOL 1;6;601;60150;CHIMBORAZO;RIOBAMBA;RIOBAMBA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.017;ARMA DE FUEGO;SUBAMETRALLADORA;1;9 mm;AUTOMÁTICO;APREHENDIDO;ARTESANAL;16/1/2024;11:00;ÁREAS DE ACCESO PUBLICO;MUELLE;ZONA 7;07D02;07D02C19;07D02C19S01;ZONA 7;MACHALA;SIMON BOLIVAR;SIMON BOLIVAR 1;7;701;70150;EL ORO;MACHALA;MACHALA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.017;ARMA DE FUEGO;SUBAMETRALLADORA;1;9 mm;AUTOMÁTICO;APREHENDIDO;ARTESANAL;16/1/2024;11:00;ÁREAS DE ACCESO PUBLICO;MUELLE;ZONA 7;07D02;07D02C19;07D02C19S01;ZONA 7;MACHALA;SIMON BOLIVAR;SIMON BOLIVAR 1;7;701;70150;EL ORO;MACHALA;MACHALA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.006;ARMA DE FUEGO;CARTUCHERAS;1;OTRO;SE DESCONOCE;ENCONTRADA;ARTESANAL;15/1/2024;18:30;ÁREAS DE ACCESO PUBLICO;TERRENO BALDÍO;ZONA 4;13D12;13D12C01;13D12C01S02;ZONA 4;ROCAFUERTE;ROCAFUERTE;ROCAFUERTE 2;13;1312;131250;MANABI;ROCAFUERTE;ROCAFUERTE;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SE DESCONOCE;APREHENDIDO;IMPORTADA;16/1/2024;12:00;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 8;09D06;09D06C04;09D06C04S06;ZONA 8;FLORIDA;JUAN MONTALVO;JUAN MONTALVO 6;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;OTRO;SE DESCONOCE;APREHENDIDO;ARTESANAL;16/1/2024;11:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 4;13D02;13D02C17;13D02C17S02;ZONA 4;MANTA;LA FABRIL;LA FABRIL 2;13;1309;130950;MANABI;MONTECRISTI;MONTECRISTI;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;DECOMISO;ARTESANAL;16/1/2024;11:30;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;12D03;12D03C03;12D03C03S01;ZONA 5;QUEVEDO;LA VALDRAMINA;LA VALDRAMINA 1;12;1205;120550;LOS RIOS;QUEVEDO;QUEVEDO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;INCAUTADA;ARTESANAL;16/1/2024;12:15;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D24;09D24C05;09D24C05S08;ZONA 8;DURAN;RECREO;RECREO 8;9;907;90750;GUAYAS;DURAN;ELOY ALFARO (DURAN);DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;ARTESANAL;15/1/2024;9:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 5;24D01;24D01C01;24D01C01S01;ZONA 5;SANTA ELENA;CHANDUY;CHANDUY 1;24;2401;240153;SANTA ELENA;SANTA ELENA;CHANDUY;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;TIRO A TIRO;APREHENDIDO;IMPORTADA;15/1/2024;13:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 6;01D02;01D02C14;01D02C14S01;ZONA 6;CUENCA SUR;TURI;TURI 1;1;101;10169;AZUAY;CUENCA;TURI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;TIRO A TIRO;APREHENDIDO;IMPORTADA;15/1/2024;13:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 6;01D02;01D02C14;01D02C14S01;ZONA 6;CUENCA SUR;TURI;TURI 1;1;101;10169;AZUAY;CUENCA;TURI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;TIRO A TIRO;APREHENDIDO;IMPORTADA;15/1/2024;13:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 6;01D02;01D02C14;01D02C14S01;ZONA 6;CUENCA SUR;TURI;TURI 1;1;101;10169;AZUAY;CUENCA;TURI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;TIRO A TIRO;APREHENDIDO;IMPORTADA;15/1/2024;13:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 6;01D02;01D02C14;01D02C14S01;ZONA 6;CUENCA SUR;TURI;TURI 1;1;101;10169;AZUAY;CUENCA;TURI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;TIRO A TIRO;APREHENDIDO;IMPORTADA;15/1/2024;13:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 6;01D02;01D02C14;01D02C14S01;ZONA 6;CUENCA SUR;TURI;TURI 1;1;101;10169;AZUAY;CUENCA;TURI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.011;ARMA DE FUEGO;OTROS ARMAS CORTAS;1;9 mm;TIRO A TIRO;APREHENDIDO;IMPORTADA;15/1/2024;13:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 6;01D02;01D02C14;01D02C14S01;ZONA 6;CUENCA SUR;TURI;TURI 1;1;101;10169;AZUAY;CUENCA;TURI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.008;ARMA DE FUEGO;FUSILES;1;223(5.56 mm);SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;15/1/2024;13:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 6;01D02;01D02C14;01D02C14S01;ZONA 6;CUENCA SUR;TURI;TURI 1;1;101;10169;AZUAY;CUENCA;TURI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;TIRO A TIRO;APREHENDIDO;IMPORTADA;15/1/2024;13:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 6;01D02;01D02C14;01D02C14S01;ZONA 6;CUENCA SUR;TURI;TURI 1;1;101;10169;AZUAY;CUENCA;TURI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;TIRO A TIRO;APREHENDIDO;IMPORTADA;15/1/2024;13:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 6;01D02;01D02C14;01D02C14S01;ZONA 6;CUENCA SUR;TURI;TURI 1;1;101;10169;AZUAY;CUENCA;TURI;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.22;TIRO A TIRO;ABANDONADO;ARTESANAL;16/1/2024;16:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;21D02;21D02C03;21D02C03S01;ZONA 1;LAGO AGRIO;PARQUE ECOLOGICO;PARQUE ECOLOGICO 1;21;2101;210150;SUCUMBIOS;LAGO AGRIO;NUEVA LOJA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;DECOMISO;ARTESANAL;16/1/2024;13:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 8;09D06;09D06C04;09D06C04S06;ZONA 8;FLORIDA;JUAN MONTALVO;JUAN MONTALVO 6;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;15/1/2024;22:30;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 7;07D03;07D03C08;07D03C08S01;ZONA 7;ZARUMA;ZARUMA;ZARUMA 1;7;713;71350;EL ORO;ZARUMA;ZARUMA;DELITOS CONTRA EL DERECHO A LA PROPIEDAD
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SE DESCONOCE;APREHENDIDO;IMPORTADA;16/1/2024;12:30;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 8;09D06;09D06C04;09D06C04S03;ZONA 8;FLORIDA;JUAN MONTALVO;JUAN MONTALVO 3;9;901;90150;GUAYAS;GUAYAQUIL;GUAYAQUIL;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;16/1/2024;13:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 7;07D02;07D02C15;07D02C15S01;ZONA 7;MACHALA;LA FERROVIARIA;LA FERROVIARIA 1;7;701;70150;EL ORO;MACHALA;MACHALA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;APREHENDIDO;IMPORTADA;16/1/2024;13:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 7;07D02;07D02C15;07D02C15S01;ZONA 7;MACHALA;LA FERROVIARIA;LA FERROVIARIA 1;7;701;70150;EL ORO;MACHALA;MACHALA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;AUTOMÁTICO;APREHENDIDO;ARTESANAL;16/1/2024;11:30;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 5;12D01;12D01C04;12D01C04S01;ZONA 5;BABAHOYO;BARREIROS;BARREIRO 1;12;1201;120150;LOS RIOS;BABAHOYO;BABAHOYO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;16/1/2024;11:30;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 5;12D01;12D01C04;12D01C04S01;ZONA 5;BABAHOYO;BARREIROS;BARREIRO 1;12;1201;120150;LOS RIOS;BABAHOYO;BABAHOYO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;AUTOMÁTICO;APREHENDIDO;IMPORTADA;16/1/2024;11:30;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 5;12D01;12D01C04;12D01C04S01;ZONA 5;BABAHOYO;BARREIROS;BARREIRO 1;12;1201;120150;LOS RIOS;BABAHOYO;BABAHOYO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;.38;AUTOMÁTICO;APREHENDIDO;IMPORTADA;16/1/2024;11:30;VIVIENDA/ALOJAMIENTO;CASA/VILLA;ZONA 5;12D01;12D01C04;12D01C04S01;ZONA 5;BABAHOYO;BARREIROS;BARREIRO 1;12;1201;120150;LOS RIOS;BABAHOYO;BABAHOYO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;APREHENDIDO;ARTESANAL;16/1/2024;13:30;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;08D01;08D01C20;08D01C20S01;ZONA 1;ESMERALDAS;CAMARONES;CAMARONES 1;8;801;80166;ESMERALDAS;ESMERALDAS;TACHINA;DELITOS POR LA PRODUCCIÓN O TRÁFICO ILÍCITO DE SUSTANCIAS CATALOGADAS SUJETAS A FISCALIZACIÓN
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;TIRO A TIRO;RETENIDO;IMPORTADA;16/1/2024;15:00;ÁREAS DE ACCESO PUBLICO;VÍA PÚBLICA;ZONA 1;08D01;08D01C17;08D01C17S01;ZONA 1;ESMERALDAS;PUMPULA;PUMPULA 1;8;801;80168;ESMERALDAS;ESMERALDAS;VUELTA LARGA;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.015;ARMA DE FUEGO;REVÓLVERES;1;.38;SE DESCONOCE;APREHENDIDO;IMPORTADA;16/1/2024;16:00;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 8;09D24;09D24C03;09D24C03S02;ZONA 8;DURAN;PANORAMA;PANORAMA 2;9;907;90750;GUAYAS;DURAN;ELOY ALFARO (DURAN);DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.013;ARMA DE FUEGO;PISTOLAS;1;9 mm;SEMI AUTOMÁTICO;RETENIDO;IMPORTADA;16/1/2024;13:40;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 4;13D01;13D01C06;13D01C06S02;ZONA 4;PORTOVIEJO;PORTOVIEJO;PORTOVIEJO 2;13;1301;130150;MANABI;PORTOVIEJO;PORTOVIEJO;DELITOS CONTRA LA SEGURIDAD PÚBLICA
05.02.006;ARMA DE FUEGO;CARTUCHERAS;1;OTRO;TIRO A TIRO;APREHENDIDO;ARTESANAL;16/1/2024;18:30;ÁREA PRIVADA;ESPACIO PRIVADO;ZONA 1;08D01;08D01C07;08D01C07S01;ZONA 1;ESMERALDAS;COLECTIVA;COLECTIVA 1;8;801;80150;ESMERALDAS;ESMERALDAS;ESMERALDAS;TERRORISMO Y SU FINANCIACIÓN
